Video_Title,Video_ID,Comment_ID,User_ID,User_Name,Content,Timestamp,Likes,Is_Reply,Sentiment_Score,Sentiment_Category
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzCIvUbN617AFDeNbB4AaABAg,UC0jhfnm6jL0Ljx2jEPAGGaA,@CHYBilly,"為什麼買到票
「是愛的力量～～」",3 天前,0,False,0.9331065472852679,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy40Jyt1FzzeuNeLoV4AaABAg,UCD4gYG1biTuyB8bjQTRloAA,@tatata8561,4:26這應該也是蝦78亂點 想點牛排裝個逼 點成肉泥 😂不然誰會跑到法國吃肉泥啦😂,3 天前,6,False,0.004874426629106421,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyqSIv3FfE8z5e0BDd4AaABAg,UCN4vO4-V1L82Ri19jwiWUqA,@IronEgg,還好冠軍小隊第三人有家庭了，不然他已經不在幕前了😢,3 天前,1,False,0.07702729778768924,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyRQVQoCwyL9x6zngl4AaABAg,UCxIz8Sr3A5yaVOaHTDGXPrA,@chienyaolin7821,從鐵塔對面的夏佑宮拍鐵塔也超漂亮！,3 天前,0,False,0.9102568369610272,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwUc4I4TCnLbN6xx_p4AaABAg,UCTA4-CFoMVMYTP5ihgbStuw,@埔里食神,"有沒有人也覺得....相較於梔梔跟安娜，嬙姐跟Josh對話超級""老夫老妻""的，超級自然地互相接梗。",4 天前,2,False,0.5040279562267866,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxyWSrA1Z3EOQNDaIJ4AaABAg,UCerOV8ejh7jU3lbzhZ1Q9Dw,@Alderamin-em2dh,看過荷蘭路邊小便斗驚訝程度應該會不下運動家主場的小便斗,4 天前,0,False,0.13783514961398136,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwOrTaFEgBd73To_nR4AaABAg,UC1tVFMPXuO6Tpqc3erNsfEg,@c04han,"11:04
吃那麼多生蠔 晚上是要❤️😆",4 天前,2,False,0.18156115399396133,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgztF07LK-yVqjtf5rN4AaABAg,UCnrg7vqYfBgXDQ1iINE7TtQ,@lentishuang,請問 明天 11/24 會開直播跟大家一起看冠軍賽嗎??,4 天前,0,False,0.002467678094704051,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy2JNEiNzOd7wSlx_J4AaABAg,UCpX-LoRkmhNkmJTpshQsRBw,@travishuang8305,法國的付費路邊公廁，在你上完廁所離開後，會自動沖洗整間廁所的地板。地板上是條狀溝槽，就是水從溝槽流掉，人的鞋子是踩在金屬條上方，鞋子相對比較不會踩在全濕的地板上。記得，上完，走出廁所後，別立刻掉頭再進去，免得沖洗過程把你的鞋子沖到全濕(可能包含尿)。如果是大號用的廁所，空間很大，沖洗時也很壯觀。為什麼我會知道？因為10年前蜜月旅行，同行的親戚不知道上完、開門沒走出去又關門，迎來的就是整間浴室地板洩洪般的沖洗，鞋子差點全濕！萬一真的遇到，就趕快跑出廁所，或站在廁所的左右兩側。不過這是我10年前的經驗，現在的公廁科技有沒有更人性化？我就不確定了，期待有法國通幫忙釋疑,4 天前,1,False,0.0,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy4DAtvsIuRrJz5d2R4AaABAg,UCYvSHAQWDJz2RQ87NdFRwgA,@useroodhxhgkso0001,黑長直最高！！,4 天前,2,False,0.34262173899802995,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzLxzsgrbybT5w3Q5J4AaABAg,UCUY0JcKkjUSolc0qo0IB9yg,@我聽音樂All_in_Music,3:40 我這邊如果進去看 下一秒就是警察局了😂😂😂,4 天前,0,False,0.42590063166686576,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwuaCqTrUiVeleqyDV4AaABAg,UCkJQm8gaBk7M9XXou_JLgjg,@半糖加點鹽,Josh現在再法國吃任何甜點的甜度是物理加心裡～特甜～,4 天前,0,False,0.9810455920018315,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyLUSmO0V0b7qEC5iB4AaABAg,UCpoTEXdV64-3isEU8vG1FBA,@王博-f6e,能出嬙姐應援毛巾嗎?,4 天前,4,False,0.034889410416542255,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzA5bzwvDMao1pZBYZ4AaABAg,UCYIXyn72fGFU-WqOSBUoaTw,@林義閔-v8g,買到票給我的感覺像是正中紅心的失投求，太甜了,4 天前,5,False,0.1964645890007054,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgysjEl36RbuvdnksIt4AaABAg,UCR9e6YUt5Bmalg-hoiMu9ng,@colorhand8799,3:19 這公廁跟隨地小便有87%相似,4 天前,1,False,0.18590702113990676,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy62RMagn7M4LofN_N4AaABAg,UCuE_k8Hf5oyh86gA5xjRPrQ,@風暴兵-s2t,紅酒是要先適合的，一般都會是給這次吃飯主導的人先試喝，試喝完就可以知會服務生說OK或是不行要換酒。,4 天前,3,False,0.00018468633883605978,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugw0up3TXqdoS98PoY54AaABAg,UCi86Drbq1xP9GCmtgcbPxdQ,@ps90444,"吃蚵啊🤔晚上才有體力繼續奮戰
🎉🎉😊",4 天前,0,False,0.013761701807309512,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxY472AjpGiG9TBRcV4AaABAg,UCT3INg5a2ljWliF00x5betA,@林北-y9j,墓仔埔也敢去～狂戀的人有勇氣～不怕壹切呦～,5 天前,0,False,0.2721639528591583,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwP6GZw7Lp4zvj7JQl4AaABAg,UCEVMc7BEIlq6LXu5NsxKVAA,@yakultgyoza,"周末有嬙姐可以看?!
是可以這麼幸福的嗎:face-red-heart-shape:",5 天前,2,False,0.4653503041326391,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugwt5XXvZx1a69BCZxJ4AaABAg,UCU9AO9OC0E62YTagOK-ejLw,@mayuho2494,看到跟你宣布一下突然有那種感覺....,5 天前,1,False,0.11129848327975822,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzBwrdnJ0zl8Tizlx14AaABAg,UCwLpFKm2prXuCaFUdUyygxg,@abcnelson654,居然沒求婚？,5 天前,3,False,0.30667749249388365,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyVlrovHRGmH8nWabR4AaABAg,UCs9UnLg-kdL8YhKXANrxDeQ,@耿和-q6c,沒去看個法甲足球嗎😊,5 天前,0,False,0.0673384018394132,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzhVaTpJ4BFPRi-BQ54AaABAg,UCe39gARNncSTWsnVq_5ALjg,@kikiwang9332,Josh是否願意再次進入墓穴，看官們繼續看下去😮,5 天前 (已編輯),0,False,0.21543034951609896,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzCi-Ky78I6teOwdYF4AaABAg,UCeUu5bL9O8gwg3l0dM57jfQ,@arahany1308,"8:11原來鐵塔上面的探照燈會換，180度？
9:10有意思。截圖（去字幕）去問Gemini，它認為是：
這是位於俄羅斯聖彼得堡的**聖以撒大教堂（St. Isaac's Cathedral）**內部的螺旋樓梯。
（中略）
如何辨識此地點：
 * 階梯（材質）： 最明顯的特徵是階梯上金屬「菱形花紋鋼板」（diamond plate / checker plate）的紋理。雖然許多著名的螺旋樓梯（如倫敦大火紀念碑或巴黎凱旋門）都是由石頭或混凝土製成，但聖以撒大教堂通往觀景台的樓梯使用的是
（中略）
常見的誤認
人們很容易將此處誤認為其他著名的螺旋樓梯，但透過材質可以區分出來：
 * 倫敦大火紀念碑（The Monument, London）： 擁有懸臂式的石造階梯，而非金屬。
 * 巴黎凱旋門（Arc de Triomphe, Paris）： 同樣也是石造階梯。
 * 紐約自由女神像（Statue of Liberty, NYC）： 通往皇冠的樓梯是雙螺旋（交錯）系統，而這裡是單一螺旋且中間鏤空。
（下略）
哈哈，沒去更正它",5 天前,0,False,1.475264355121908e-12,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugzil4c9YuUl4-0Sx9F4AaABAg,UCJNbMKlCo-zi6WcmNkHTPgQ,@ldm32tw,"看了豆豆先生眼的豆豆假期.
就不會想吃那個海鮮盤了~",5 天前,1,False,0.042009322786958125,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxtBAyDq9bqHrAjJ-t4AaABAg,UCf_PSff8_IpwwwcamOJIp3g,@李銘展-z5r,11:35 伊藤：奇怪了手酸酸的但為什麼空氣中又有一股淡淡的甜味,5 天前,0,False,0.699671197132819,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugwq3PIIJ06UJ3Io4Ul4AaABAg,UCKGO4xPa1mDuE0l8P5r_d1A,@fg01089,10:12 來了來了，開始靈魂拷問了，而且還是拿著刀(X,5 天前,0,False,0.5202039489811812,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugypjw8ayVZGrCgCYE54AaABAg,UCKhX4Dj3H6kFBmHa3Qjq2QA,@Matcha-m0chi,8:16 香榭麗舍大道:face-orange-raised-eyebrow:,5 天前,5,False,0.7716230370775894,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyPou1rj2kiNNVsY-R4AaABAg,UCRW3n5rVI_abE8e7LWKtokA,@曾威利-w3o,你們在凱旋門上面有kiss嗎😂,5 天前,0,False,0.020739872901317957,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugw5l61EY8YE5pX5Q5J4AaABAg,UCRVTqGXo8Cjt91u2QTXRt6Q,@yavcyavc,明明是戀愛實境節目 仍不經意穿插各種棒球元素，這棒球YT頂了吧,5 天前 (已編輯),5,False,0.03614483584133399,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzTtqKOgU_01WUnyA94AaABAg,UCs7NnJeczwmHpTiXbJmgP-Q,@chensam-i7e,開場這避嫌聲明我們可是不買單的喔,5 天前,3,False,0.021279453754526556,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwddRrsvgbI46EaJRR4AaABAg,UCSZLfst_p5NYKSViYA7i7Nw,@nick5715,"怎麼很像以前看的一部漫畫⋯⋯
草莓百分百，哈哈哈哈
各門派站出來！！",5 天前 (已編輯),1,False,0.9930664778065625,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugxn0AnFCeDnn_4UK5N4AaABAg,UCmoeRF36nt5ptSXqgKdu8ig,@LSK0833,秦始皇們簽到處：,5 天前,0,False,0.5111302349494028,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxUdNx-UW-uIToifbd4AaABAg,UC9mrGmRBO59PUHk76zixYlA,@曾昭凱-l3o,唉不是，凱旋門不跪，難道要在墓穴裡跪！？,5 天前 (已編輯),0,False,0.009036129016759653,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugyoa-8vRhYbxV15x214AaABAg,UCowrlWEpIN86eFbtYnTRmkg,@李正和-r7h,這個轉場是什麼呢？😂享受一個人的時光，然後就…,5 天前,0,False,0.3804933827616265,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzYkdTQEarAoH8-JUp4AaABAg,UCi1Z0NsdZnUbW2DtcfuRHOg,@linjames4740,Josh可以看法甲聯賽PSG大巴黎啊～去年歐冠冠軍🏆,5 天前,1,False,0.873638855876515,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxlGZQ_U7EpGy3ei7V4AaABAg,UCG1E0xgCS6p2ZfLuaCpHIKQ,@Kevin98-o1l,跟各位說一下正片是從 5:27 開始,5 天前,0,False,0.46383019460741126,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxQFDoWRq39raov0Bd4AaABAg,UCpVAv6MpgeMtDtuc88XMiww,@pcjack100,"202階...
金刀比羅宮(嚴魂神社)&烘爐地：?",5 天前,0,False,0.5923758290576203,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxX-Doq_YnWIPXeX4d4AaABAg,UCbrejw_V_am0wAMQm3JIlgw,@Thorvideostudio,好爛漫的約會,5 天前,0,False,0.11644949832710538,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxnpzyujGkvjXAktZx4AaABAg,UCQ7t4bgeoqQCehwRAO7dT0A,@phenixmaev,好好奇嬙姐的工作是什麼，可以到法國出差喔,5 天前,1,False,0.8525948753526575,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwMmX2EiIHH8HMqimV4AaABAg,UCDcItwSPmEDPCQOjvO10vSw,@38Ichiro,會不會在地下墓穴突然下跪😅讓我們看下去❤,5 天前,0,False,0.011369545378531742,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyQlVeiX8YHrA4khFJ4AaABAg,UCjplDX-0MVRZh1AoXDRy06A,@samchen10130,josh什麼時候上去看大巴黎🤩🤩🤩,5 天前,0,False,0.42572968837068315,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwwKnoyBuw_6etJpEZ4AaABAg,UC_cEyqE16v5OBbn7EzLgIPQ,@kaoru1203,吃生蠔🦪 目的性太強了吧！,5 天前,0,False,0.650981491561674,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugz3SkOL7C-MB_7IuPZ4AaABAg,UCVQCuvs72MiM5jHZ4cS0_3A,@che-mingliu1052,原來瑪萊是真實存在的,5 天前,0,False,0.539655967598961,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxkU1ie045J1zOCIkl4AaABAg,UCRUV_Y1MXstDzE21KdkmTzQ,@Thelandis317,希望嬙姐的鏡頭可以多一點(逃~~,5 天前,0,False,0.7288742905525354,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugwl0JeSTs_CWBqsusB4AaABAg,UC-7aVQ_5-z9NA_tjChvuLpA,@陶To-o2j-v8y,萬事都是從朋友開始！,5 天前,0,False,0.6588899153121369,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyJfXlZd1_viidgsAx4AaABAg,UCkjJZGgjDuhcq3tTUV7YnJA,@小東-t1t,看到那個海鮮大餐，好像我老婆要找我晚上運動的晚餐耶，確定是要去投200局?,5 天前,0,False,0.3103026631505993,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwSF2hG8-5QA_ZGBKl4AaABAg,UCfVDUmP2ey7FuXR5dVNBq0g,@小農小事小藍,韃靼牛肉，生蠔蝦子，餐酒試飲，滿滿的豆豆先生影片元素！,5 天前,1,False,0.005949583752273724,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugxbyed_DzeM0qTppcZ4AaABAg,UC6zf0Lxpld3tP1f4_jnTeYw,@AndersonGene,這集Josh男友力爆發，居然能意外買到票給嬙姐驚喜，不管是 嬙姐或船長還是小崔還是雅惟還有小南，反正有CP我都嗑好嗑滿。,5 天前,30,False,0.8477855468735329,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxMbyjzVdTRd2Zg7Qp4AaABAg,UCAeoMvVxKGfsxeQTetJgzxQ,@roytai80,跟嬙姐吃生蠔…..,5 天前,1,False,0.4790275671054883,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgytBaNsC42XKbBOou54AaABAg,UCWWuPpS7oq2RCvUK8cUYGbg,@jasonlan2806,各種運動哽都可以互相拋接，太合了吧！,5 天前,19,False,0.7481184433797075,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugw-M3eXxeSBlx-nl3p4AaABAg,UCucRk6t91ldAIE1GvD_4VgA,@Iamoilfish,8:23 有下雨但是地面沒起霧 光線反射到地上好像也蠻好看的：0,5 天前,1,False,0.040594780111997575,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxvpW8rrflAs_qrUU94AaABAg,UCs73OZxi2QdGEOgJgUgIVJw,@yirenchan7868,你們相信我她們沒有在一起還是小心我是秦始皇 😂,5 天前,3,False,0.2849750674199413,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugx0gCaoHiRkpR_MKAl4AaABAg,UCpEH3gaY2yhAfdUYyy6I1vg,@r881011,Josh會去14區走走嗎？14區就是14e arrondissement，推薦大家看Paris je t'aime 14e arrondissement。,5 天前,0,False,0.02961105865040725,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugzo0W_fY_MH1GyQr-R4AaABAg,UCMrKnuhC6DXfZykZ0qnkmFQ,@thlnl-mal47,如果Josh下次還想來巴黎的話 除了Tarte de Beauf 韃但牛肉外 也可以點steak l'entrkote 有台灣牛排館那種奶油黑胡椒醬的牛排搭配薯條 這兩道都是Brasserie 啤酒屋常見的菜色 比較類似台灣的熱炒店 如果想要嘗試一點法國特色 Confit du Canard 油封鴨胸也是可以嘗試的 但巴黎的Confit du canard通常都是比較傳統作法油會超級多 可能要斟酌自己的口味 還有下次去海鮮的話 可以注意生蠔是在Bretagne 布列塔尼大區或者是 Antlantique大西洋Sud Ouest 地區 布列塔尼北法生蠔水域比較寒冷比較大顆海鮮味很濃厚 搭配白酒跟鴨肝醬還有淋上橄欖油味道很不錯 很像東山籃記丫頭打成泥加上東石烤鮮蚵的美味  南邊 波爾多 拉羅歇爾 波城 大西洋地區的生蠔比較小顆 但相對沒那麼鹹 搭配酒跟Baugette麵包可能口味比較符合台灣人審美 下次有機會再去巴黎可以多嘗試XD  至於酒類一般法國通常都會試喝環節 紅酒跟白酒又是另外一個環節 但說到底還是自己喜歡什麼口味重要XD,5 天前,1,False,2.6065553715426404e-08,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwPtvByi1Nf8sPtHSJ4AaABAg,UCfRpia77_lUN8UBCnyyvfUw,@de-jp,好了  你們相信他們沒有在一起還是相信我是秦始皇,5 天前,0,False,0.8768428046067643,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyUWFI4hIJJaxZjn0V4AaABAg,UCBqiNKmcx5VWHjBNq0_pBSA,@楊文貴-b5h,唯一支持嬙姊❤,5 天前,2,False,0.14668131631769465,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwmScpXxyb6-G3n_4Z4AaABAg,UCuopSZTt_FOyLFtH_8G3Y_Q,@很強-s8c,他們兩個真的很搭欸😊,5 天前,2,False,0.20093453040833875,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwLllMcYm4Ajk4MJFl4AaABAg,UCR8AqejYMqTiCpKI4uZbHOw,@sgps21103,看到兩個人同時GET到伊藤大海的梗就覺得這兩個人該結婚,5 天前,43,False,0.00248078120829065,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy-65PSXkzSprSWSIF4AaABAg,UCx0rDFSdVrxwvH5OjTZ-wog,@ta-juliu5935,那個酒是先讓你試試 看看有沒有壞掉,5 天前,0,False,0.03175070492111409,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwgpLgfAW_p10cS2xV4AaABAg,UCOI0A3LyrgCCmtux7nQ23uA,@ncisnsa,還是坐電梯,5 天前,0,False,0.4131883732994476,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzbUJAJagyADzspk154AaABAg,UC69WzIiSndk1ZPlFSj75Msw,@a.hong.0507,你們交往多久了？,5 天前,4,False,0.7517521850943939,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzkMxYWpV4wmNCm3bp4AaABAg,UCj4XKS5kWicjScvnuuZ-VgQ,@草鹿男,特地跑到巴黎回味躲公廁的時光，這也太下重本了,5 天前,1,False,0.9276689417932356,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyZuBOlaoYBs1dvDcN4AaABAg,UCNnc00WNnFMIs7sOAE0SXfQ,@wanthony3508,點了生蠔蝦子，配了白酒！拼了啦,5 天前,1,False,0.15357712572734217,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgylMp0ZTce3okyXf854AaABAg,UCM1ti5NsrHFt0KVMQpcSrMQ,@chiang_paul,😂😂謝謝你的分享與介紹❤❤,5 天前,0,False,0.806661722967709,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyMXscq_WpKpgKbP6Z4AaABAg,UCWzk4PiaQigL7jmiiOmiKiA,@norbelthomas,最後那個是直男替心儀的女生完成小夢想的口吻嗎？非常甜,5 天前,8,False,0.6814541490442356,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgwVg2EI1aaPHcdFQ014AaABAg,UC3TIvmpTAjwJyLusrWovDjw,@湯維喆-k8l,爬過義大利各大教堂的才知道什麼叫做走樓梯走到絕望,5 天前,0,False,0.27774565580785127,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzpPaQs-RtFqr28VJ94AaABAg,UCh6TiqSExXnRfazoic_25yg,@wadechen5821,5:21 正片開始,5 天前,0,False,0.44767845850986676,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyPaCNR1GV4VVaY7nx4AaABAg,UCp2f9NxvqJqWHAkAYjeYtaw,@Alan_923_Chuang,原來不是嬙姐聽到開箱公廁的驚喜反應,5 天前,5,False,0.04340658493873284,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxCcJAC14GZGejFzJd4AaABAg,UCH6qi8KLF-E7K4Gu4bZp8yA,@LIUPPOT,原來是為愛而奔走 陪著牆姐去工作,5 天前,27,False,0.8799535299104817,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzbUJAJagyADzspk154AaABAg.APnOOfivMD3APnwwqStXlF,UCHYIVM54gvzWxMGzM5VUMEg,@yehcamby5673,聰明人😊,5 天前,0,True,0.5181975285615493,Neutral
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzbUJAJagyADzspk154AaABAg.APnOOfivMD3APoG7tze_Cv,UCxSg-WRiym1qIF7cOnfvt5Q,@toumachang1429,好一個直球對決！,5 天前,0,True,0.08606672817345729,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgxOA6f_wzEA89MvX5J4AaABAg,UCkrVd-KhjWN0BRYhP2uaRrg,@chenmike5643,"我正在看一位成功男士的感情紀錄片
只是影片後半部都是白色的可否解釋一下是什麼狀況🤣",5 天前,12,False,0.7675148824771679,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,Ugy_wpN1KTnlYsWbMC54AaABAg,UCLjvRYpidmKPn1XTcmUvL8Q,@Bruns-y3j,嬙姐在法國工作?,5 天前,0,False,0.9260947566804614,Positive
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgyAPKrsu3uMVuZ2xA54AaABAg,UCJMvDTtTxXN1RF0ICzs2h-g,@volleyeryu,未看先推 週更戀綜😆,5 天前,36,False,0.3242522264047427,Negative
開箱巴黎路邊的公廁！嬙姐聽到驚喜的反應是？【巴黎行EP2】,JdXZ1b-wX-8,UgzpM5__6duLWsBTjeN4AaABAg,UC-adC6cmTpe8TDjCpw9iQvA,@Eddy_Chenggg,生蠔讚,5 天前,1,False,0.5128009125262745,Neutral
